library_book_id,library_id,book_id,quantity,available_quantity
6440,10,777,1,0
6441,10,66,5,5
6442,10,403,3,1
6443,10,387,1,1
6444,10,631,2,1
6445,10,768,5,1
6446,10,601,3,1
6447,10,535,1,0
6448,10,548,3,2
6449,10,615,2,0
6450,10,624,4,0
6451,10,949,1,0
6452,10,707,4,2
6453,10,736,2,0
6454,10,412,4,0
6455,10,953,4,3
6456,10,955,5,3
6457,10,674,4,3
6458,10,874,4,2
6459,10,306,1,0
6460,10,321,2,1
6461,10,477,4,1
6462,10,595,2,2
6463,10,35,1,1
6464,10,433,2,1
6465,10,9,2,1
6466,10,439,5,0
6467,10,972,3,0
6468,10,111,3,0
6469,10,242,5,1
6470,10,38,3,0
6471,10,771,3,1
6472,10,617,1,0
6473,10,528,4,0
6474,10,367,3,1
6475,10,647,4,0
6476,10,489,3,0
6477,10,360,3,2
6478,10,598,3,1
6479,10,122,3,1
6480,10,438,3,0
6481,10,575,4,4
6482,10,54,1,0
6483,10,817,3,1
6484,10,315,1,0
6485,10,34,4,2
6486,10,915,2,2
6487,10,82,4,1
6488,10,729,3,2
6489,10,925,3,2
6490,10,40,3,3
6491,10,68,4,2
6492,10,745,3,3
6493,10,564,1,1
6494,10,581,5,0
6495,10,225,2,0
6496,10,496,3,3
6497,10,390,1,0
6498,10,346,4,1
6499,10,104,4,4
6500,10,620,3,3
6501,10,652,5,3
6502,10,86,3,2
6503,10,619,4,2
6504,10,259,3,2
6505,10,441,3,2
6506,10,378,3,1
6507,10,875,3,0
6508,10,431,1,0
6509,10,316,3,1
6510,10,525,3,0
6511,10,988,4,3
6512,10,258,1,1
6513,10,577,4,4
6514,10,128,5,3
6515,10,100,1,1
6516,10,144,4,4
6517,10,468,1,1
6518,10,396,5,0
6519,10,661,5,2
6520,10,255,5,0
6521,10,262,3,3
6522,10,697,4,0
6523,10,351,3,0
6524,10,600,5,5
6525,10,542,5,3
6526,10,675,4,3
6527,10,493,3,3
6528,10,428,2,1
6529,10,275,2,0
6530,10,838,2,1
6531,10,450,3,3
6532,10,42,4,2
6533,10,829,2,2
6534,10,427,2,2
6535,10,309,3,0
6536,10,243,3,3
6537,10,500,4,1
6538,10,343,1,0
6539,10,353,5,4
6540,10,267,5,5
6541,10,240,2,2
6542,10,959,3,1
6543,10,589,3,3
6544,10,180,3,0
6545,10,976,1,1
6546,10,786,4,1
6547,10,57,5,5
6548,10,93,2,1
6549,10,568,5,0
6550,10,361,2,1
6551,10,151,1,0
6552,10,69,4,1
6553,10,562,4,1
6554,10,558,5,3
6555,10,171,1,1
6556,10,253,2,0
6557,10,583,5,0
6558,10,358,3,0
6559,10,529,3,0
6560,10,887,5,0
6561,10,621,5,4
6562,10,175,1,1
6563,10,774,4,2
6564,10,944,1,0
6565,10,904,4,2
6566,10,569,2,1
6567,10,102,1,0
6568,10,137,2,2
6569,10,359,5,4
6570,10,297,1,1
6571,10,155,2,0
6572,10,338,3,2
6573,10,176,1,0
6574,10,613,4,1
6575,10,149,4,2
6576,10,87,1,0
6577,10,747,2,2
6578,10,283,2,0
6579,10,260,5,4
6580,10,813,4,3
6581,10,748,5,5
6582,10,74,3,3
6583,10,765,4,1
6584,10,473,5,0
6585,10,223,1,1
6586,10,930,2,0
6587,10,444,2,1
6588,10,975,5,2
6589,10,897,2,2
6590,10,889,3,0
6591,10,832,1,0
6592,10,21,2,1
6593,10,447,3,3
6594,10,727,2,2
6595,10,900,2,2
6596,10,973,3,0
6597,10,532,2,2
6598,10,336,1,1
6599,10,551,3,0
6600,10,756,4,1
6601,10,816,3,3
6602,10,696,3,0
6603,10,999,1,0
6604,10,411,3,1
6605,10,143,1,0
6606,10,947,1,1
6607,10,391,4,3
6608,10,375,1,1
6609,10,99,4,4
6610,10,466,5,2
6611,10,852,4,0
6612,10,414,5,4
6613,10,263,2,0
6614,10,509,2,0
6615,10,78,5,4
6616,10,33,5,4
6617,10,694,1,0
6618,10,746,2,2
6619,10,923,4,4
6620,10,924,1,1
6621,10,483,1,1
6622,10,424,4,3
6623,10,195,4,1
6624,10,435,2,0
6625,10,520,2,1
6626,10,905,3,2
6627,10,962,3,1
6628,10,158,4,3
6629,10,494,2,0
6630,10,886,2,0
6631,10,457,2,2
6632,10,56,4,0
6633,10,464,4,2
6634,10,878,3,3
6635,10,941,1,1
6636,10,14,1,1
6637,10,769,3,2
6638,10,958,5,5
6639,10,484,4,3
6640,10,20,5,2
6641,10,553,2,0
6642,10,12,5,5
6643,10,603,1,1
6644,10,940,1,1
6645,10,969,1,0
6646,10,799,1,1
6647,10,606,4,2
6648,10,408,5,5
6649,10,783,4,3
6650,10,534,4,4
6651,10,229,4,0
6652,10,217,1,0
6653,10,638,3,1
6654,10,644,1,0
6655,10,46,5,2
6656,10,208,3,3
6657,10,676,3,1
6658,10,449,3,3
6659,10,632,5,1
6660,10,910,3,0
6661,10,649,1,1
6662,10,604,1,0
6663,10,476,4,0
6664,10,550,5,0
6665,10,837,4,4
6666,10,480,2,2
6667,10,934,4,3
6668,10,301,2,1
6669,10,90,4,1
6670,10,88,2,1
6671,10,848,5,5
6672,10,846,2,2
6673,10,950,3,2
6674,10,454,4,4
6675,10,630,2,1
6676,10,608,2,1
6677,10,474,5,2
6678,10,332,2,2
6679,10,434,4,2
6680,10,188,1,0
6681,10,77,1,1
6682,10,73,4,0
6683,10,921,3,0
6684,10,257,5,0
6685,10,803,5,0
6686,10,497,1,1
6687,10,114,2,0
6688,10,198,2,2
6689,10,169,3,0
6690,10,917,5,3
6691,10,319,3,0
6692,10,181,1,0
6693,10,194,5,2
6694,10,250,1,1
6695,10,172,3,0
6696,10,823,5,5
6697,10,30,4,1
6698,10,827,4,1
6699,10,177,2,0
6700,10,701,4,4
6701,10,527,2,1
6702,10,201,2,1
6703,10,983,5,4
6704,10,663,3,2
6705,10,348,2,1
6706,10,39,2,0
6707,10,329,4,0
6708,10,563,2,1
6709,10,902,2,0
6710,10,55,3,3
6711,10,709,3,1
6712,10,763,2,1
6713,10,616,3,1
6714,10,801,4,0
6715,10,215,1,0
6716,10,842,2,2
6717,10,48,3,3
6718,10,854,2,1
6719,10,19,4,4
6720,10,419,1,0
6721,10,29,4,1
6722,10,211,3,3
6723,10,219,3,2
6724,10,312,4,1
6725,10,843,1,1
6726,10,8,5,2
6727,10,922,4,3
6728,10,397,1,0
6729,10,200,3,3
6730,10,863,5,4
6731,10,570,5,2
6732,10,140,4,3
6733,10,572,4,3
6734,10,896,5,0
6735,10,252,2,1
6736,10,876,1,1
6737,10,728,5,3
6738,10,855,5,2
6739,10,684,1,0
6740,10,869,1,1
6741,10,885,5,0
6742,10,70,2,1
6743,10,753,4,3
6744,10,549,1,1
6745,10,313,2,2
6746,10,317,4,1
6747,10,981,5,1
6748,10,398,2,1
6749,10,471,5,0
6750,10,559,1,1
6751,10,162,2,0
6752,10,129,2,1
6753,10,655,4,2
6754,10,347,4,0
6755,10,914,5,2
6756,10,807,1,1
6757,10,700,5,5
6758,10,178,2,2
6759,10,814,4,1
6760,10,409,5,4
6761,10,764,5,4
6762,10,27,3,2
6763,10,750,2,1
6764,10,706,5,5
6765,10,376,5,1
6766,10,732,4,2
6767,10,796,5,4
6768,10,681,1,0
6769,10,511,1,0
6770,10,687,5,0
6771,10,945,4,2
6772,10,654,4,3
6773,10,324,1,1
6774,10,648,2,2
6775,10,453,4,3
6776,10,645,3,0
6777,10,699,3,1
6778,10,877,5,1
6779,10,410,5,1
6780,10,519,1,0
6781,10,373,3,3
6782,10,335,4,2
6783,10,330,2,0
6784,10,192,3,2
6785,10,179,2,2
6786,10,369,5,4
6787,10,856,3,2
6788,10,232,1,0
6789,10,506,3,3
6790,10,62,3,1
6791,10,933,4,3
6792,10,784,2,2
6793,10,702,2,1
6794,10,298,5,0
6795,10,820,3,3
6796,10,526,5,0
6797,10,730,4,2
6798,10,498,2,2
6799,10,995,2,2
6800,10,173,2,2
6801,10,432,5,1
6802,10,834,1,0
6803,10,836,4,0
6804,10,705,1,0
6805,10,892,4,1
6806,10,891,2,2
6807,10,629,3,1
6808,10,770,3,2
6809,10,362,5,3
6810,10,722,1,0
6811,10,928,2,1
6812,10,354,1,0
6813,10,993,5,5
6814,10,612,1,0
6815,10,936,2,0
6816,10,303,4,0
6817,10,50,3,1
6818,10,236,4,2
6819,10,516,3,1
6820,10,669,1,0
6821,10,85,5,2
6822,10,386,2,0
6823,10,58,5,0
6824,10,157,5,5
6825,10,458,1,1
6826,10,226,5,3
6827,10,641,3,1
6828,10,318,2,0
6829,10,566,3,0
6830,10,165,5,2
6831,10,733,4,3
6832,10,84,1,0
6833,10,221,5,3
6834,10,127,3,2
6835,10,448,5,2
6836,10,515,4,2
6837,10,677,2,0
6838,10,345,3,0
6839,10,880,2,1
6840,10,653,5,5
6841,10,134,4,4
6842,10,220,1,1
6843,10,584,1,1
6844,10,83,4,1
6845,10,503,2,0
6846,10,224,3,2
6847,10,261,5,5
6848,10,642,1,1
6849,10,610,3,0
6850,10,400,3,0
6851,10,154,5,3
6852,10,41,4,1
6853,10,326,1,1
6854,10,272,1,1
6855,10,163,3,2
6856,10,17,1,1
6857,10,634,5,2
6858,10,372,4,1
6859,10,926,2,1
6860,10,522,2,1
6861,10,49,2,0
6862,10,249,5,2
6863,10,101,1,0
6864,10,446,4,0
6865,10,184,3,3
6866,10,401,2,1
6867,10,32,2,0
6868,10,913,3,2
6869,10,357,5,0
6870,10,271,1,0
6871,10,349,4,3
6872,10,199,2,2
6873,10,573,3,0
6874,10,487,3,2
6875,10,310,4,4
6876,10,989,5,5
6877,10,943,5,3
6878,10,966,5,3
6879,10,743,3,3
6880,10,418,3,0
6881,10,883,4,3
6882,10,907,3,2
6883,10,333,1,1
6884,10,824,3,3
6885,10,580,3,3
6886,10,191,3,0
6887,10,985,1,1
6888,10,802,5,1
6889,10,662,4,0
6890,10,279,4,4
6891,10,244,2,1
6892,10,132,5,4
6893,10,554,5,1
6894,10,797,3,1
6895,10,839,5,4
6896,10,124,1,0
6897,10,810,5,1
6898,10,10,3,1
6899,10,717,3,2
6900,10,80,5,4
6901,10,5,2,2
6902,10,605,2,2
6903,10,775,2,1
6904,10,977,4,0
6905,10,938,1,1
6906,10,508,2,1
6907,10,363,3,1
6908,10,984,1,1
6909,10,678,3,2
6910,10,273,5,2
6911,10,119,5,5
6912,10,61,1,1
6913,10,25,1,0
6914,10,146,1,0
6915,10,481,4,1
6916,10,342,2,1
6917,10,539,1,0
6918,10,982,5,2
6919,10,698,1,0
6920,10,472,4,3
6921,10,547,1,0
6922,10,761,2,2
6923,10,611,4,1
6924,10,633,4,0
6925,10,109,4,4
6926,10,150,2,1
6927,10,437,3,2
6928,10,311,1,0
6929,10,931,5,0
6930,10,762,3,3
6931,10,882,3,0
6932,10,185,3,3
6933,10,112,2,0
6934,10,567,2,0
6935,10,270,2,0
6936,10,935,1,0
6937,10,791,4,0
6938,10,23,5,2
6939,10,286,1,0
6940,10,968,1,1
6941,10,246,2,1
6942,10,205,4,4
6943,10,691,5,0
6944,10,207,1,1
6945,10,979,3,2
6946,10,300,3,3
6947,10,844,1,1
6948,10,325,5,2
6949,10,53,3,2
6950,10,659,1,1
6951,10,587,1,1
6952,10,517,3,3
6953,10,290,1,1
6954,10,276,2,1
6955,10,607,4,2
6956,10,186,4,1
6957,10,643,3,1
6958,10,734,5,3
6959,10,296,1,1
6960,10,723,2,0
6961,10,710,1,0
6962,10,961,3,1
6963,10,893,1,1
6964,10,495,2,0
6965,10,970,1,0
6966,10,328,3,1
6967,10,510,4,4
6968,10,574,3,3
6969,10,47,2,1
6970,10,521,4,4
6971,10,713,2,1
6972,10,811,2,1
6973,10,482,4,0
6974,10,197,5,2
6975,10,794,4,4
6976,10,294,4,1
6977,10,918,4,0
6978,10,269,3,2
6979,10,456,1,1
6980,10,830,2,1
6981,10,996,5,4
6982,10,622,5,2
6983,10,680,1,0
6984,10,436,3,1
6985,10,903,5,1
6986,10,97,2,0
6987,10,772,4,3
6988,10,366,4,2
6989,10,60,5,2
6990,10,459,5,0
6991,10,841,1,1
6992,10,245,4,4
6993,10,153,1,0
6994,10,203,4,1
6995,10,395,3,3
6996,10,650,2,2
6997,10,289,4,3
6998,10,339,3,0
6999,10,719,1,1
7000,10,331,4,1
7001,10,740,2,1
7002,10,216,1,1
7003,10,686,2,2
7004,10,299,5,4
7005,10,365,5,3
7006,10,948,5,5
7007,10,614,4,2
7008,10,578,4,0
7009,10,815,1,0
7010,10,233,5,2
7011,10,599,4,0
7012,10,123,3,2
7013,10,45,3,2
7014,10,721,3,2
7015,10,818,1,1
7016,10,254,2,1
7017,10,103,5,2
7018,10,853,3,1
7019,10,287,5,2
7020,10,544,5,0
7021,10,79,1,1
7022,10,870,3,2
7023,10,718,4,2
7024,10,251,3,1
7025,10,664,2,0
7026,10,374,5,3
7027,10,591,5,0
7028,10,555,2,0
7029,10,782,5,5
7030,10,305,1,0
7031,10,2,3,2
7032,10,202,3,3
7033,10,809,4,0
7034,10,52,3,0
7035,10,757,2,2
7036,10,715,2,1
7037,10,136,1,0
7038,10,779,3,1
7039,10,798,2,1
7040,10,193,1,0
7041,10,64,1,0
7042,10,668,2,2
7043,10,105,4,1
7044,10,819,2,2
7045,10,916,5,2
7046,10,120,4,2
7047,10,726,4,1
7048,10,115,1,0
7049,10,16,2,0
7050,10,845,2,0
7051,10,980,5,2
7052,10,59,5,5
7053,10,571,1,1
7054,10,576,4,0
7055,10,138,2,1
7056,10,951,4,2
7057,10,865,5,1
7058,10,91,3,1
7059,10,292,3,0
7060,10,274,1,0
7061,10,909,2,1
7062,10,304,4,4
7063,10,470,4,4
7064,10,327,5,3
7065,10,3,2,0
7066,10,964,3,1
7067,10,628,4,0
7068,10,76,1,1
7069,10,657,3,2
7070,10,308,5,3
7071,10,139,1,0
7072,10,840,2,2
7073,10,499,2,2
7074,10,355,3,0
7075,10,504,2,2
7076,10,560,1,0
7077,10,530,4,4
7078,10,871,1,0
7079,10,206,3,0
7080,10,415,3,1
7081,10,108,1,1
7082,10,618,3,2
7083,10,121,5,0
7084,10,690,5,0
7085,10,370,3,0
7086,10,106,5,1
7087,10,28,4,1
7088,10,461,1,1
7089,10,314,4,2
7090,10,420,2,2
7091,10,426,2,2
7092,10,911,4,4
7093,10,130,4,4
7094,10,974,3,1
7095,10,1000,5,3
7096,10,760,1,0
7097,10,758,4,1
7098,10,18,3,2
7099,10,469,4,3
7100,10,744,3,1
7101,10,898,5,2
7102,10,413,4,3
7103,10,872,5,3
7104,10,673,5,0
7105,10,881,3,2
7106,10,582,2,1
7107,10,228,1,1
7108,10,640,1,0
7109,10,467,3,1
7110,10,714,5,4
7111,10,116,4,1
7112,10,164,4,2
7113,10,478,4,0
7114,10,160,1,0
7115,10,63,1,1
7116,10,406,5,3
7117,10,381,1,1
7118,10,142,5,1
7119,10,731,2,2
7120,10,371,1,1
7121,10,960,1,1
7122,10,540,1,1
7123,10,377,2,1
7124,10,906,5,1
7125,10,462,5,3
7126,10,895,2,1
7127,10,322,4,3
